Frequency(Hz)	Mag_Ydd(dB)	Mag_Ydq(dB)	Mag_Yqd(dB)	Mag_Yqq(dB)	Phase_Ydd(deg)	Phase_Ydq(deg)	Phase_Yqd(deg)	Phase_Yqq(deg)
3.840000000000000000e+02	-6.519422549414515800e+01	-8.289890718624272381e+01	-8.289890718481254339e+01	-6.519422549429360458e+01	-8.921229662927275683e+01	1.517743341636444310e+00	-1.784822566577682039e+02	-8.921229662929606263e+01
3.860000000000000000e+02	-6.524090367318481754e+01	-8.299066416681951353e+01	-8.299066416763244547e+01	-6.524090367284610181e+01	-8.921647934078993103e+01	1.509608252181461108e+00	-1.784903917367316808e+02	-8.921647933973687827e+01
3.880000000000000000e+02	-6.528732476603283885e+01	-8.308193081249847012e+01	-8.308193080960350585e+01	-6.528732476559382292e+01	-8.922061385390956900e+01	1.501561249063655845e+00	-1.784984387630727269e+02	-8.922061385383494780e+01
3.895000000000000000e+02	-6.532197361569915017e+01	-8.315006219403137777e+01	-8.315006219465971071e+01	-6.532197361581951611e+01	-8.922368360929853282e+01	1.495582882052171270e+00	-1.785044171029750260e+02	-8.922368360825647926e+01
3.905000000000000000e+02	-6.534499401025155407e+01	-8.319533262991696176e+01	-8.319533262612991109e+01	-6.534499401011781572e+01	-8.922571547956903260e+01	1.491624097439090635e+00	-1.785083758956169504e+02	-8.922571548170063238e+01
3.925000000000000000e+02	-6.539084716892131155e+01	-8.328551522076307378e+01	-8.328551522160539378e+01	-6.539084716884472925e+01	-8.922974455089926948e+01	1.483769971283172007e+00	-1.785162300117941925e+02	-8.922974455104959191e+01
3.945000000000000000e+02	-6.543645247151590638e+01	-8.337522435851370517e+01	-8.337522435720180169e+01	-6.543645247137867216e+01	-8.923372805445021072e+01	1.475999355975642136e+00	-1.785240006535601367e+02	-8.923372805220429882e+01
3.955000000000000000e+02	-6.545916303374441725e+01	-8.341990294943511230e+01	-8.341990294794216254e+01	-6.545916303380333545e+01	-8.923570295453193069e+01	1.472144918805076141e+00	-1.785278550876363113e+02	-8.923570295591697743e+01
3.970000000000000000e+02	-6.549311471764245596e+01	-8.348670261140372872e+01	-8.348670261294375905e+01	-6.549311471771953563e+01	-8.923864451530714348e+01	1.466401392095131317e+00	-1.785335985925154887e+02	-8.923864451542102927e+01
3.990000000000000000e+02	-6.553817228371195824e+01	-8.357536468867861856e+01	-8.357536468735857227e+01	-6.553817228334681033e+01	-8.924252827091096663e+01	1.458813748760159568e+00	-1.785411862616259668e+02	-8.924252826834607788e+01
4.010000000000000000e+02	-6.558299072423874065e+01	-8.366356932033977500e+01	-8.366356932136815772e+01	-6.558299072408759400e+01	-8.924636888480674202e+01	1.451305310132061654e+00	-1.785486947007784408e+02	-8.924636888611412644e+01
4.020000000000000000e+02	-6.560531108438325987e+01	-8.370750158325316193e+01	-8.370750158408510799e+01	-6.560531108413873369e+01	-8.924827324253340066e+01	1.447580416965406291e+00	-1.785524196067096625e+02	-8.924827324366086145e+01
4.035000000000000000e+02	-6.563868144997542231e+01	-8.377318907534098003e+01	-8.377318907283738270e+01	-6.563868145016142819e+01	-8.925111008738794283e+01	1.442029241582791332e+00	-1.785579707564750436e+02	-8.925111008765099996e+01
4.055000000000000000e+02	-6.568297127153797987e+01	-8.386038175040431497e+01	-8.386038175118777360e+01	-6.568297127148936454e+01	-8.925485623881303354e+01	1.434694525630671125e+00	-1.785653054695478659e+02	-8.925485623957357006e+01
4.075000000000000000e+02	-6.572703023760143992e+01	-8.394713218357628648e+01	-8.394713218498262108e+01	-6.572703023729890504e+01	-8.925856152042906899e+01	1.427435070122917926e+00	-1.785725649425387758e+02	-8.925856151996569565e+01
4.080000000000000000e+02	-6.573800919615204919e+01	-8.396875122750694231e+01	-8.396875122619817944e+01	-6.573800919633930562e+01	-8.925948153429743570e+01	1.425631790280902589e+00	-1.785743681971164563e+02	-8.925948153151786357e+01
4.100000000000000000e+02	-6.578178304246199559e+01	-8.405495521379688739e+01	-8.405495521195875597e+01	-6.578178304216477557e+01	-8.926313665861987090e+01	1.418464782866871277e+00	-1.785815352326224001e+02	-8.926313665685293586e+01
4.120000000000000000e+02	-6.582533150364018582e+01	-8.414072703421210520e+01	-8.414072703805494768e+01	-6.582533150397530619e+01	-8.926675238220163067e+01	1.411370375449844117e+00	-1.785886296197702450e+02	-8.926675238083502961e+01
4.140000000000000000e+02	-6.586865694920915359e+01	-8.422607107011671701e+01	-8.422607106775825514e+01	-6.586865694901052848e+01	-8.927032934420712706e+01	1.404347555551013871e+00	-1.785956524479786651e+02	-8.927032934090617289e+01
4.145000000000000000e+02	-6.587945373822888939e+01	-8.424734074062088496e+01	-8.424734074032059539e+01	-6.587945373848646113e+01	-8.927121759831589998e+01	1.402602881110447841e+00	-1.785973971177876081e+02	-8.927121759779041099e+01
4.165000000000000000e+02	-6.592250368638217140e+01	-8.433215607108179768e+01	-8.433215607189892182e+01	-6.592250368628272383e+01	-8.927474696883216154e+01	1.395667952993144612e+00	-1.786043320441775109e+02	-8.927474696834038070e+01
4.185000000000000000e+02	-6.596533580984683454e+01	-8.441655319949259706e+01	-8.441655319924514345e+01	-6.596533580996810997e+01	-8.927823894652375714e+01	1.388802139940890523e+00	-1.786111978671301870e+02	-8.927823894460247800e+01
4.205000000000000000e+02	-6.600795235684354623e+01	-8.450053627557238656e+01	-8.450053627471616835e+01	-6.600795235685146167e+01	-8.928169411699047942e+01	1.382004426748790538e+00	-1.786179955871088509e+02	-8.928169411667714428e+01
4.210000000000000000e+02	-6.601857307014249443e+01	-8.452146782747365705e+01	-8.452146782866100239e+01	-6.601857306969490935e+01	-8.928255222415209857e+01	1.380315507121331997e+00	-1.786196844852345009e+02	-8.928255222711091221e+01
4.230000000000000000e+02	-6.606092325395378850e+01	-8.460493909259520251e+01	-8.460493909332610940e+01	-6.606092325393566966e+01	-8.928596220061429278e+01	1.373601443439435466e+00	-1.786263985586179786e+02	-8.928596220109081116e+01
4.250000000000000000e+02	-6.610306279215232905e+01	-8.468800543039562001e+01	-8.468800543296686101e+01	-6.610306279211977198e+01	-8.928933665011173559e+01	1.366953178099284960e+00	-1.786330468081634706e+02	-8.928933665080869275e+01
4.270000000000000000e+02	-6.614499382058893673e+01	-8.477067080759590567e+01	-8.477067080465465665e+01	-6.614499382064849442e+01	-8.929267612564446210e+01	1.360369764162291606e+00	-1.786396302249711141e+02	-8.929267612407267052e+01
4.275000000000000000e+02	-6.615544424551417535e+01	-8.479127495632580747e+01	-8.479127495528399550e+01	-6.615544424515159960e+01	-8.929350559011291466e+01	1.358733953634108982e+00	-1.786412660376550150e+02	-8.929350559062918080e+01
4.295000000000000000e+02	-6.619711759058122880e+01	-8.487344459478336489e+01	-8.487344459511245987e+01	-6.619711759056139044e+01	-8.929680209996602969e+01	1.352230255104084566e+00	-1.786477697434271192e+02	-8.929680209988138984e+01
4.315000000000000000e+02	-6.623858711362240115e+01	-8.495522196334592024e+01	-8.495522196294868422e+01	-6.623858711294840873e+01	-8.930006482854631145e+01	1.345789276260474843e+00	-1.786542107288867101e+02	-8.930006482918945210e+01
4.335000000000000000e+02	-6.627985484475735234e+01	-8.503661082889875900e+01	-8.503661083033290424e+01	-6.627985484468744914e+01	-8.930329429139415254e+01	1.339410077782713593e+00	-1.786605899073804835e+02	-8.930329428808063597e+01
4.345000000000000000e+02	-6.630041366549815507e+01	-8.507716073957323033e+01	-8.507716073787031519e+01	-6.630041366541115622e+01	-8.930489670189039941e+01	1.336243375491625418e+00	-1.786637566139896478e+02	-8.930489670115341028e+01
4.360000000000000000e+02	-6.633115878580213121e+01	-8.513780624174981426e+01	-8.513780624172069622e+01	-6.633115878573266855e+01	-8.930728509646645819e+01	1.331521663006857814e+00	-1.786684783397457181e+02	-8.930728509661707903e+01
4.410000000000000000e+02	-6.643284544097789990e+01	-8.533842181899134971e+01	-8.533842182080763905e+01	-6.643284544125754110e+01	-8.931511693977914490e+01	1.316023478877403452e+00	-1.786839765213583746e+02	-8.931511694173730120e+01
4.480000000000000000e+02	-6.657319133593551896e+01	-8.561539669348208292e+01	-8.561539669631341098e+01	-6.657319133539826339e+01	-8.932575789965491708e+01	1.294929138998089480e+00	-1.787050708725903121e+02	-8.932575790179160435e+01
4.550000000000000000e+02	-6.671125661012743535e+01	-8.588796866481104075e+01	-8.588796866688893772e+01	-6.671125661026562170e+01	-8.933603849610923930e+01	1.274507523514955887e+00	-1.787254924837329781e+02	-8.933603849822029019e+01
4.625000000000000000e+02	-6.685673750214304789e+01	-8.617528225584410961e+01	-8.617528225123717789e+01	-6.685673750212238531e+01	-8.934667375244940501e+01	1.253337473242956523e+00	-1.787466625377653315e+02	-8.934667375391890687e+01
4.695000000000000000e+02	-6.699031158358437210e+01	-8.643916942447006591e+01	-8.643916942351768284e+01	-6.699031158391693452e+01	-8.935626325005289061e+01	1.234209879108666641e+00	-1.787657901185767741e+02	-8.935626325188295027e+01
4.770000000000000000e+02	-6.713113902377457975e+01	-8.671747493463524847e+01	-8.671747493520888384e+01	-6.713113902408841227e+01	-8.936619494080404991e+01	1.214359691286607479e+00	-1.787856403128032809e+02	-8.936619494200660085e+01
4.845000000000000000e+02	-6.726967676071559765e+01	-8.699134127704812158e+01	-8.699134127348239076e+01	-6.726967676048224121e+01	-8.937578944556247507e+01	1.195143800854199689e+00	-1.788048561833194867e+02	-8.937578944370554268e+01
4.920000000000000000e+02	-6.740599952449788645e+01	-8.726090911467947819e+01	-8.726090911441818321e+01	-6.740599952421101193e+01	-8.938506338346141433e+01	1.176532041670092843e+00	-1.788234679564545502e+02	-8.938506338600647894e+01
4.995000000000000000e+02	-6.754017839313543448e+01	-8.752631248944992137e+01	-8.752631248597587899e+01	-6.754017839315652338e+01	-8.939403230715149107e+01	1.158496048430695202e+00	-1.788415039483883788e+02	-8.939403230790514954e+01
