Frequency(Hz)	Mag_Ydd(dB)	Mag_Ydq(dB)	Mag_Yqd(dB)	Mag_Yqq(dB)	Phase_Ydd(deg)	Phase_Ydq(deg)	Phase_Yqd(deg)	Phase_Yqq(deg)
2.090000000000000000e+02	-5.578324255196302772e+01	-6.875073916113355210e+01	-6.754281994933700162e+01	-5.409823783709793332e+01	-3.457966939753919222e-01	-1.779996510606332834e+02	-5.756991460094892155e+00	-8.027070827612643455e+00
2.105000000000000000e+02	-5.578186722694291433e+01	-6.878429466796728775e+01	-6.757840782357526166e+01	-5.412320399511239088e+01	-9.419891907090911509e-01	-1.792938962876924052e+02	-6.930659998226428087e+00	-8.585203929709683379e+00
2.120000000000000000e+02	-5.578136817802282366e+01	-6.881920723273431406e+01	-6.761529795105221297e+01	-5.414853372621311678e+01	-1.533900161648206639e+00	1.794230194191009389e+02	-8.095275468894607585e+00	-9.138324910896646003e+00
2.130000000000000000e+02	-5.578151374474818169e+01	-6.884321934970266454e+01	-6.764059986220958365e+01	-5.416561744721241922e+01	-1.926130823051415586e+00	1.785738233498366299e+02	-8.866638114336506504e+00	-9.504309432171885064e+00
2.150000000000000000e+02	-5.578293009121114210e+01	-6.889296801275457938e+01	-6.769286114175304192e+01	-5.420024631882733956e+01	-2.704893621624355760e+00	1.768902708548679641e+02	-1.039719627430084437e+01	-1.022970783396724670e+01
2.155000000000000000e+02	-5.578351498272360942e+01	-6.890575723156844390e+01	-6.770626542025019035e+01	-5.420899768864256885e+01	-2.898397999889250620e+00	1.764724699154352550e+02	-1.077729570790116576e+01	-1.040969779491996938e+01
2.175000000000000000e+02	-5.578675953727483261e+01	-6.895828640173355950e+01	-6.776120049729709649e+01	-5.424437084816315746e+01	-3.667674917630334708e+00	1.748135867232995224e+02	-1.228748652622864590e+01	-1.112427032690760065e+01
2.190000000000000000e+02	-5.579012642575054315e+01	-6.899909058720064081e+01	-6.780375530560479547e+01	-5.427127789948927017e+01	-4.239659276785416431e+00	1.735823330683650170e+02	-1.340939375089159569e+01	-1.165458684423879809e+01
2.200000000000000000e+02	-5.579280667432548313e+01	-6.902694576688899986e+01	-6.783275332845489913e+01	-5.428939094158838685e+01	-4.618616271270766127e+00	1.727676279100278123e+02	-1.415221090165702655e+01	-1.200548174648124089e+01
2.220000000000000000e+02	-5.579919188070282132e+01	-6.908418011380270229e+01	-6.789221642199800044e+01	-5.432602662950549899e+01	-5.370857879960392545e+00	1.711528866734938390e+02	-1.562553215019147501e+01	-1.270096944342379430e+01
2.225000000000000000e+02	-5.580099832123630677e+01	-6.909879945741779750e+01	-6.790738182219186569e+01	-5.433526914786271789e+01	-5.557737480657601203e+00	1.707522499551593569e+02	-1.599129693200900171e+01	-1.287353705956254579e+01
2.245000000000000000e+02	-5.580904773400975216e+01	-6.915848625867093347e+01	-6.796920642684415270e+01	-5.437256576141989939e+01	-6.300537856634096379e+00	1.691618537323269607e+02	-1.744406950244252030e+01	-1.355863834398887313e+01
2.255000000000000000e+02	-5.581355882349754438e+01	-6.918903957291882989e+01	-6.800080249831603396e+01	-5.439140599798513165e+01	-6.669109641043282188e+00	1.683739255257504794e+02	-1.816428704624105350e+01	-1.389810755577216206e+01
2.270000000000000000e+02	-5.582092105301800444e+01	-6.923573217276762648e+01	-6.804902721219869477e+01	-5.441990029112598393e+01	-7.218435892175135926e+00	1.672010849645145356e+02	-1.923690017308668487e+01	-1.440349298665750943e+01
2.290000000000000000e+02	-5.583182634158860935e+01	-6.929955354710710935e+01	-6.811483477545490928e+01	-5.445831815557339439e+01	-7.944286820967399798e+00	1.656541245301702077e+02	-2.065266627581326730e+01	-1.507027210290760166e+01
2.295000000000000000e+02	-5.583474354546756047e+01	-6.931578111664617836e+01	-6.813154934680366637e+01	-5.446799683660219671e+01	-8.124575132229642449e+00	1.652703777656519435e+02	-2.100404257677868713e+01	-1.523571394162677883e+01
2.315000000000000000e+02	-5.584716002481844299e+01	-6.938174903542561367e+01	-6.819942530297991823e+01	-5.450700134456879908e+01	-8.841037050344311865e+00	1.637473074695501509e+02	-2.239928083651257751e+01	-1.589251415310471316e+01
2.330000000000000000e+02	-5.585724277388683845e+01	-6.943230635999853462e+01	-6.825137403401026859e+01	-5.453655186260274235e+01	-9.373463709214432171e+00	1.626174645053044685e+02	-2.343495083141258561e+01	-1.637993622220156453e+01
2.340000000000000000e+02	-5.586432368845176200e+01	-6.946651081860969157e+01	-6.828648821106797584e+01	-5.455638997476966523e+01	-9.726075507540992149e+00	1.618701396966233403e+02	-2.412028622374541342e+01	-1.670243845320897336e+01
2.360000000000000000e+02	-5.587932892063727763e+01	-6.953608265600882987e+01	-6.835783728810719140e+01	-5.459638831359760758e+01	-1.042569364021552758e+01	1.603895848890628315e+02	-2.547871318664403972e+01	-1.734162141057798578e+01
2.365000000000000000e+02	-5.588325298249849027e+01	-6.955371208443173714e+01	-6.837590276860871086e+01	-5.460645357140347045e+01	-1.059943186133340909e+01	1.600223704899807728e+02	-2.581577640703332577e+01	-1.750021166089485902e+01
2.385000000000000000e+02	-5.589962524936962041e+01	-6.962514674166430950e+01	-6.844904698190967451e+01	-5.464697075529309700e+01	-1.128972781201106912e+01	1.585651428883138578e+02	-2.715386443665501659e+01	-1.812979223549934105e+01
2.400000000000000000e+02	-5.591260040175064461e+01	-6.967965861116071835e+01	-6.850480663012545790e+01	-5.467762099172450263e+01	-1.180256807497782034e+01	1.574843715392727859e+02	-2.814679402280721021e+01	-1.859699283170090922e+01
2.410000000000000000e+02	-5.592157455209768813e+01	-6.971643132914158514e+01	-6.854239565143302571e+01	-5.469817594495096102e+01	-1.214214152596047924e+01	1.567696085117630389e+02	-2.880370177002671639e+01	-1.890610467131769923e+01
2.430000000000000000e+02	-5.594028314265238322e+01	-6.979097905507266830e+01	-6.861853924480254818e+01	-5.473956939601323768e+01	-1.281573203662851590e+01	1.553537998963643645e+02	-3.010544894707205543e+01	-1.951872101471096954e+01
2.440000000000000000e+02	-5.595000991587399142e+01	-6.982873950802074603e+01	-6.865707972719206964e+01	-5.476040435646038418e+01	-1.314975459548301373e+01	1.546527156551991311e+02	-3.075030938051034468e+01	-1.982224512067571354e+01
2.455000000000000000e+02	-5.596505500057904925e+01	-6.988596827091983243e+01	-6.871545705339596566e+01	-5.479182462248508756e+01	-1.364733070135998361e+01	1.536095591305798962e+02	-3.171011746675185350e+01	-2.027407811342367339e+01
2.475000000000000000e+02	-5.598594464408945726e+01	-6.996333432262812835e+01	-6.879431467437018455e+01	-5.483402267561394439e+01	-1.430432730344045211e+01	1.522343873904261500e+02	-3.297594847546073993e+01	-2.087012748759122616e+01
2.480000000000000000e+02	-5.599131209479401861e+01	-6.998285957374784516e+01	-6.881420568659544301e+01	-5.484462514928385701e+01	-1.446742947448185745e+01	1.518933813899305960e+02	-3.328993014101137504e+01	-2.101800608737416809e+01
2.500000000000000000e+02	-5.601334827913247238e+01	-7.006166991869669403e+01	-6.889445335274731974e+01	-5.488724016237163283e+01	-1.511526288324913203e+01	1.505404287787665112e+02	-3.453602163139516534e+01	-2.160501800082239399e+01
2.515000000000000000e+02	-5.603045743725736827e+01	-7.012149932901211002e+01	-6.895533356803750280e+01	-5.491941109203996518e+01	-1.559634649543827045e+01	1.495372641364935475e+02	-3.546030292610262791e+01	-2.204058290007713694e+01
2.525000000000000000e+02	-5.604213396711300277e+01	-7.016171702532822962e+01	-6.899623893183041901e+01	-5.494095516174886029e+01	-1.591479428985353017e+01	1.488739469716755366e+02	-3.607161518193064609e+01	-2.232874191425582566e+01
2.545000000000000000e+02	-5.606612009633713001e+01	-7.024291901748074451e+01	-6.907878656762687797e+01	-5.498426812455065971e+01	-1.654624851010927244e+01	1.475603168627426385e+02	-3.728260913110501207e+01	-2.289977831474996961e+01
2.555000000000000000e+02	-5.607842268818199472e+01	-7.028389075962215315e+01	-6.912041663204256281e+01	-5.500603376679543288e+01	-1.685926315999646263e+01	1.469099596312749441e+02	-3.788232106922833964e+01	-2.318267384899487027e+01
2.570000000000000000e+02	-5.609725374465121917e+01	-7.034579450114982535e+01	-6.918329000267014806e+01	-5.503881419373678341e+01	-1.732540662790652419e+01	1.459424328072385890e+02	-3.877469882993872119e+01	-2.360376451011218180e+01
2.590000000000000000e+02	-5.612304792177351942e+01	-7.042913390220977021e+01	-6.926789041223543109e+01	-5.508275926869075079e+01	-1.794064823219210325e+01	1.446672289490345520e+02	-3.995120697118376540e+01	-2.415919310102009021e+01
2.595000000000000000e+02	-5.612961616548636812e+01	-7.045010685492621860e+01	-6.928917319944790165e+01	-5.509378666354631093e+01	-1.809334052749115784e+01	1.443510576643900833e+02	-4.024296956993170227e+01	-2.429698142506322256e+01
2.615000000000000000e+02	-5.615635544587226491e+01	-7.053452950613483097e+01	-6.937481258208740087e+01	-5.513805520469282584e+01	-1.869965555479553743e+01	1.430968025117367119e+02	-4.140060406520406389e+01	-2.484389533599565425e+01
2.635000000000000000e+02	-5.618382107092497790e+01	-7.061976740315191137e+01	-6.946123311944118939e+01	-5.518256856087705842e+01	-1.929887408566374418e+01	1.418590969570547884e+02	-4.254329359881838712e+01	-2.538407711587419513e+01
2.640000000000000000e+02	-5.619079792305676335e+01	-7.064119906475517041e+01	-6.948295508564447687e+01	-5.519373375339392140e+01	-1.944757477917733013e+01	1.415522341547824396e+02	-4.282664458936223184e+01	-2.551807924542287509e+01
2.660000000000000000e+02	-5.621913508904956558e+01	-7.072739396428829650e+01	-6.957029158618132669e+01	-5.523853596824493906e+01	-2.003798190852682026e+01	1.403349505417667729e+02	-4.395085170305843292e+01	-2.604994479678970976e+01
2.680000000000000000e+02	-5.624814096341677327e+01	-7.081430638918104137e+01	-6.965831396068568893e+01	-5.528355575963846036e+01	-2.062138967242268706e+01	1.391337902834601152e+02	-4.506043619392539767e+01	-2.657523616988224902e+01
2.685000000000000000e+02	-5.625549399531011829e+01	-7.083614171913551161e+01	-6.968042208714655317e+01	-5.529484328114315872e+01	-2.076615333059818624e+01	1.388359972770311970e+02	-4.533556759727397178e+01	-2.670553966096261433e+01
2.705000000000000000e+02	-5.628530089845742168e+01	-7.092389303124460298e+01	-6.976924518339821191e+01	-5.534011845125461804e+01	-2.134087721203874111e+01	1.376547209966823573e+02	-4.642708312213092370e+01	-2.722271145579393803e+01
2.720000000000000000e+02	-5.630806001677770212e+01	-7.099011960893724904e+01	-6.983625610513556126e+01	-5.537420099645409977e+01	-2.176739415104426101e+01	1.367790703803894417e+02	-4.723633454279354282e+01	-2.760637542774741959e+01
2.730000000000000000e+02	-5.632341952476416935e+01	-7.103445824282432852e+01	-6.988110870684296572e+01	-5.539698005353835697e+01	-2.204959524348618771e+01	1.362001659410403533e+02	-4.777140555775378772e+01	-2.786016024920414935e+01
2.750000000000000000e+02	-5.635457359000711364e+01	-7.112356440924175160e+01	-6.997122168060013792e+01	-5.544266953462738456e+01	-2.260888187540085426e+01	1.350539172361157796e+02	-4.883099908828067726e+01	-2.836299065897589600e+01
2.765000000000000000e+02	-5.637830845373955668e+01	-7.119075109663631906e+01	-7.003914550103716863e+01	-5.547704607705171043e+01	-2.302389663803122133e+01	1.342042498365349275e+02	-4.961654456816873449e+01	-2.873600045338259079e+01
2.775000000000000000e+02	-5.639430223807141829e+01	-7.123570378101534573e+01	-7.008458113308907400e+01	-5.550001333658180158e+01	-2.329846662203802765e+01	1.336425296816328512e+02	-5.013591865196485031e+01	-2.898273167073507750e+01
2.795000000000000000e+02	-5.642668655493606877e+01	-7.132597704906270053e+01	-7.017580057066815868e+01	-5.554606066053221269e+01	-2.384258188325775407e+01	1.325303188053876227e+02	-5.116438637650789900e+01	-2.947157180333634230e+01
2.805000000000000000e+02	-5.644307159680423780e+01	-7.137128901899470179e+01	-7.022157595858283230e+01	-5.556913804817288138e+01	-2.411214119208247197e+01	1.319797789494917595e+02	-5.167352034020372997e+01	-2.971369802022373463e+01
2.820000000000000000e+02	-5.646788266646655785e+01	-7.143946431318774160e+01	-7.029043449595707216e+01	-5.560381759927230405e+01	-2.451337735791481975e+01	1.311608567554497995e+02	-5.243090069408619058e+01	-3.007404466204904381e+01
2.840000000000000000e+02	-5.650138605073023967e+01	-7.153073021073008420e+01	-7.038258990418664496e+01	-5.565016856623191899e+01	-2.504260522514777776e+01	1.300816890915773740e+02	-5.342905868720581708e+01	-3.054924489865650372e+01
2.850000000000000000e+02	-5.651831271697435000e+01	-7.157651080771836405e+01	-7.042880620924952950e+01	-5.567338899608679981e+01	-2.530476995852913547e+01	1.295475049374371679e+02	-5.392317544541744923e+01	-3.078460951003948054e+01
2.865000000000000000e+02	-5.654391423289523999e+01	-7.164535529186889562e+01	-7.049829323303602280e+01	-5.570827225039685970e+01	-2.569497670348739859e+01	1.287529095037847924e+02	-5.465820843077719360e+01	-3.113488602833076868e+01
2.885000000000000000e+02	-5.657843125401741702e+01	-7.173745209053203098e+01	-7.059122646410271784e+01	-5.575487503416490398e+01	-2.620961724359437284e+01	1.277057902341386892e+02	-5.562688665212207439e+01	-3.159679625737134145e+01
2.895000000000000000e+02	-5.659584778815030859e+01	-7.178362251265792793e+01	-7.063780661985484244e+01	-5.577821299753701112e+01	-2.646453988750106490e+01	1.271874648070295706e+02	-5.610640288810178333e+01	-3.182557412251527040e+01
2.910000000000000000e+02	-5.662216331930410718e+01	-7.185302054559609530e+01	-7.070780884853192561e+01	-5.581326230404493316e+01	-2.684394892131448529e+01	1.264164504899236903e+02	-5.681970423635949885e+01	-3.216604390052729912e+01
2.930000000000000000e+02	-5.665759428957845500e+01	-7.194579868511664245e+01	-7.080137364461157290e+01	-5.586006752933010944e+01	-2.734431614880963579e+01	1.254003888291125861e+02	-5.775974105482902132e+01	-3.261501343319286406e+01
2.940000000000000000e+02	-5.667545180066340293e+01	-7.199228611783350118e+01	-7.084824643758322793e+01	-5.588349875509532438e+01	-2.759215579702417642e+01	1.248974278251303502e+02	-5.822507680808210040e+01	-3.283737908664384264e+01
2.955000000000000000e+02	-5.670240919118514000e+01	-7.206213087859991617e+01	-7.091865948601919456e+01	-5.591867813961214040e+01	-2.796100814925525668e+01	1.241492557847894744e+02	-5.891728839707409549e+01	-3.316830256217937745e+01
2.975000000000000000e+02	-5.673866011788333452e+01	-7.215545238797153615e+01	-7.101272085570253978e+01	-5.596563895429277125e+01	-2.844742781942350973e+01	1.231632687409493343e+02	-5.982952568388340353e+01	-3.360467986163449439e+01
2.990000000000000000e+02	-5.676606957074857007e+01	-7.222557617708778821e+01	-7.108338646654493687e+01	-5.600089600545924640e+01	-2.880824120990183701e+01	1.224323552137037296e+02	-6.050576092533871275e+01	-3.392835983518519072e+01
3.000000000000000000e+02	-5.678444389271695769e+01	-7.227238282552706039e+01	-7.113054821613177126e+01	-5.602441602487093775e+01	-2.904689369561843293e+01	1.219491191771135590e+02	-6.095284420921589685e+01	-3.414244648725762943e+01
3.020000000000000000e+02	-5.682142639335854284e+01	-7.236612072331905665e+01	-7.122498194507565472e+01	-5.607148814027381434e+01	-2.951970110451210161e+01	1.209922349204789498e+02	-6.183812307304709321e+01	-3.456657870229961560e+01
3.035000000000000000e+02	-5.684935984929860808e+01	-7.243652187050648195e+01	-7.129589260032916798e+01	-5.610681622822486503e+01	-2.987040462502524818e+01	1.202828682108117562e+02	-6.249438953093741844e+01	-3.488117519750706208e+01
3.045000000000000000e+02	-5.686807201102431009e+01	-7.248349726183121788e+01	-7.134320192248239323e+01	-5.613037784695757182e+01	-3.010236484367042920e+01	1.198138633983170536e+02	-6.292827280877992280e+01	-3.508925453399723438e+01
3.065000000000000000e+02	-5.690570319695084578e+01	-7.257753496261864257e+01	-7.143789392730541010e+01	-5.617751956501022903e+01	-3.056190267392070581e+01	1.188851241567148236e+02	-6.378742968741183716e+01	-3.550148695219344575e+01
3.085000000000000000e+02	-5.694359748579653058e+01	-7.267167106929397846e+01	-7.153266664166676492e+01	-5.622467950985098639e+01	-3.101565437696828553e+01	1.179685906388678518e+02	-6.463524332320712062e+01	-3.590854076921716143e+01
3.090000000000000000e+02	-5.695311041824184173e+01	-7.269521807650400547e+01	-7.155637014344389968e+01	-5.623647147664353696e+01	-3.112819632972188444e+01	1.177413425316972848e+02	-6.484544072372722212e+01	-3.600950325356642878e+01
3.110000000000000000e+02	-5.699131274839149341e+01	-7.278944878721739542e+01	-7.165121596666645587e+01	-5.628364368471690682e+01	-3.157481259524955064e+01	1.168398071314558990e+02	-6.567930415148299517e+01	-3.641017864314342489e+01
3.130000000000000000e+02	-5.702974539170369184e+01	-7.288373343006824712e+01	-7.174609899633895793e+01	-5.633081756266680173e+01	-3.201579860586554105e+01	1.159500650497701741e+02	-6.650218924504767415e+01	-3.680582679502127519e+01
3.135000000000000000e+02	-5.703938790525116076e+01	-7.290731083767821019e+01	-7.176982336062799561e+01	-5.634261045333838069e+01	-3.212517351969261625e+01	1.157294512730569949e+02	-6.670621669045225133e+01	-3.690396088936396524e+01
3.155000000000000000e+02	-5.707808901646154709e+01	-7.300163697277109520e+01	-7.186472753587888462e+01	-5.638977660845440454e+01	-3.255921962869318520e+01	1.148541972558766275e+02	-6.751560435617402334e+01	-3.729341885162300940e+01
3.175000000000000000e+02	-5.711698989238410462e+01	-7.309597647026225786e+01	-7.195962924344114242e+01	-5.643692900539571156e+01	-3.298779227911032308e+01	1.139903330648213711e+02	-6.831437297849868173e+01	-3.767799931073620456e+01
3.180000000000000000e+02	-5.712674480697964441e+01	-7.311956143749640091e+01	-7.198335242490689723e+01	-5.644871420196886191e+01	-3.309408840882109359e+01	1.137761257526004499e+02	-6.851242172653928719e+01	-3.777339031792450186e+01
3.200000000000000000e+02	-5.716587732381543674e+01	-7.321389403393820317e+01	-7.207822797465739484e+01	-5.649584028500817823e+01	-3.351591737095117907e+01	1.129262511709239334e+02	-6.929813810120980122e+01	-3.815196659484404051e+01
3.220000000000000000e+02	-5.720518120860788969e+01	-7.330820307499149635e+01	-7.217306496649426606e+01	-5.654293828779373143e+01	-3.393242984801172213e+01	1.120873725215620027e+02	-7.007358816772482157e+01	-3.852581318349062656e+01
3.230000000000000000e+02	-5.722489366242670883e+01	-7.335534395491467308e+01	-7.222046430388105875e+01	-5.656647486992638818e+01	-3.413871417339039027e+01	1.116720028912882867e+02	-7.045751166377446850e+01	-3.871098317599187055e+01
3.245000000000000000e+02	-5.725453387520109061e+01	-7.342603301154053952e+01	-7.229153415272610061e+01	-5.660176214245186088e+01	-3.444570020298260715e+01	1.110539758607999943e+02	-7.102870157518268002e+01	-3.898656902614392550e+01
3.265000000000000000e+02	-5.729418023296616269e+01	-7.352023410136288817e+01	-7.238623067756844875e+01	-5.664877527893332143e+01	-3.485050498109233530e+01	1.102392128910740041e+02	-7.178161485966843713e+01	-3.935001079216387865e+01
3.280000000000000000e+02	-5.732400350179187143e+01	-7.359083909711250726e+01	-7.245719822788123565e+01	-5.668400467391634834e+01	-3.515076397621165682e+01	1.096350040423084948e+02	-7.233987746818364428e+01	-3.961962255395921773e+01
3.290000000000000000e+02	-5.734392529472475530e+01	-7.363788414153664519e+01	-7.250448061000510336e+01	-5.670747515546803896e+01	-3.534936013795077514e+01	1.092354278478606062e+02	-7.270903238118752654e+01	-3.979796425886880940e+01
3.310000000000000000e+02	-5.738385805717978627e+01	-7.373190706149421203e+01	-7.259896809568917320e+01	-5.675437531441893668e+01	-3.574280757778076634e+01	1.084439342324755700e+02	-7.344017308483135764e+01	-4.015132486763430109e+01
3.330000000000000000e+02	-5.742390123118916989e+01	-7.382583004240140667e+01	-7.269334241230441762e+01	-5.680121683662385834e+01	-3.613131893648875348e+01	1.076625172190162658e+02	-7.416187747430846855e+01	-4.050030732772528097e+01
3.335000000000000000e+02	-5.743392811050443925e+01	-7.384929376749846597e+01	-7.271691679012873522e+01	-5.681291746618786931e+01	-3.622768349645752295e+01	1.074687188143632142e+02	-7.434084883197891713e+01	-4.058687591589686150e+01
3.355000000000000000e+02	-5.747409545149002952e+01	-7.394307506162189725e+01	-7.281113327999153739e+01	-5.685967881285787939e+01	-3.661012060254372358e+01	1.066996724983830660e+02	-7.505096224277245653e+01	-4.093047312729689224e+01
3.375000000000000000e+02	-5.751435147208938758e+01	-7.403673025411987396e+01	-7.290521107510090815e+01	-5.690637074549746899e+01	-3.698777448570670856e+01	1.059403453670337427e+02	-7.575196428249378755e+01	-4.126983138982485855e+01
3.385000000000000000e+02	-5.753450987944061978e+01	-7.408350717690944975e+01	-7.295219466116083140e+01	-5.692968927241510357e+01	-3.717482874615367194e+01	1.055642778835475895e+02	-7.609909283874900154e+01	-4.143793997712995747e+01
3.400000000000000000e+02	-5.756478236713616070e+01	-7.415360554380153246e+01	-7.302259748715627552e+01	-5.696463123814399410e+01	-3.745321782167613378e+01	1.050046175080904050e+02	-7.661561686621104172e+01	-4.168816118682375560e+01
3.420000000000000000e+02	-5.760520513253678132e+01	-7.424693839215740354e+01	-7.311632558057142717e+01	-5.701115085980497099e+01	-3.782035451449262808e+01	1.042665941625780590e+02	-7.729663305677709673e+01	-4.201820363359389177e+01
3.440000000000000000e+02	-5.764568818074917544e+01	-7.434011194553320934e+01	-7.320988262954155346e+01	-5.705758714090939776e+01	-3.818292465460748986e+01	1.035377934242460185e+02	-7.796899120583186971e+01	-4.234420289718740804e+01
3.445000000000000000e+02	-5.765581740932532284e+01	-7.436337936774953050e+01	-7.323324393426604217e+01	-5.706918271975994372e+01	-3.827286134194467593e+01	1.033570170605498504e+02	-7.813574636629525116e+01	-4.242507765039609069e+01
3.465000000000000000e+02	-5.769636450327614341e+01	-7.445634091629531781e+01	-7.332657462510415769e+01	-5.711550934132169033e+01	-3.862981538959035532e+01	1.026395366005010317e+02	-7.879747238965467204e+01	-4.274610570370251850e+01
3.485000000000000000e+02	-5.773695415272396758e+01	-7.454912309410372018e+01	-7.341971473133358472e+01	-5.716174405085649823e+01	-3.898234953287291660e+01	1.019309486872512736e+02	-7.945084280131020193e+01	-4.306322221320680654e+01
3.490000000000000000e+02	-5.774710734138157875e+01	-7.457228962690255969e+01	-7.344296921841933568e+01	-5.717328795446245238e+01	-3.906980001304957995e+01	1.017551741679294963e+02	-7.961289280287724068e+01	-4.314189713568974582e+01
3.510000000000000000e+02	-5.778773980959442724e+01	-7.466483608385513548e+01	-7.353585990996626265e+01	-5.721940280933094414e+01	-3.941689948982430991e+01	1.010575009764394281e+02	-8.025600324562705623e+01	-4.345420491886617498e+01
3.530000000000000000e+02	-5.782839857432207964e+01	-7.475718525800505176e+01	-7.362854260443863552e+01	-5.726541800100031310e+01	-3.975972263358696779e+01	1.003684014804670994e+02	-8.089105102526670521e+01	-4.376272947381794864e+01
3.545000000000000000e+02	-5.785890581593714899e+01	-7.482631327256406450e+01	-7.369791364157924818e+01	-5.729986205851892578e+01	-4.001407141013701363e+01	9.985712034652011937e+01	-8.136212471732351048e+01	-4.399167360020278039e+01
3.555000000000000000e+02	-5.787924870569732860e+01	-7.487233320741309228e+01	-7.374409249220971674e+01	-5.732279198234938633e+01	-4.018233350014767780e+01	9.951887382057009290e+01	-8.167371855845735240e+01	-4.414314993296009959e+01
3.575000000000000000e+02	-5.791994224903546495e+01	-7.496421233574292842e+01	-7.383628179186230511e+01	-5.736857147914439281e+01	-4.051576333591456347e+01	9.884856342890769554e+01	-8.229108731294410006e+01	-4.444336570191578772e+01
3.595000000000000000e+02	-5.796064100448566592e+01	-7.505587177905607632e+01	-7.392824135735747859e+01	-5.741424146768628134e+01	-4.084511833058060404e+01	9.818638579149541101e+01	-8.290079972002546072e+01	-4.473997753026343815e+01
3.605000000000000000e+02	-5.798099046688754044e+01	-7.510161718908685202e+01	-7.397413312023638809e+01	-5.743703453868487685e+01	-4.100828670439432955e+01	9.785830571324584071e+01	-8.320282268846362683e+01	-4.488694877505157876e+01
3.620000000000000000e+02	-5.801151273166424716e+01	-7.517012782494005307e+01	-7.404285895129463313e+01	-5.747117081907561698e+01	-4.125117398345943798e+01	9.736990079696619205e+01	-8.365235533387738087e+01	-4.510575622737579948e+01
3.640000000000000000e+02	-5.805220180810738384e+01	-7.526127106088627272e+01	-7.413428039762271737e+01	-5.751658464665026571e+01	-4.157158079016456753e+01	9.672554591589528172e+01	-8.424528063828719837e+01	-4.539445446032792120e+01
3.660000000000000000e+02	-5.809287760545336710e+01	-7.535217588221190965e+01	-7.422545398445723208e+01	-5.756188058884917780e+01	-4.188810683308773974e+01	9.608890563933763929e+01	-8.483093611142312795e+01	-4.567972071871481887e+01
3.665000000000000000e+02	-5.810304386443845459e+01	-7.537486424750176184e+01	-7.424820783854156048e+01	-5.757318587890665640e+01	-4.196663879052965029e+01	9.593093654247596191e+01	-8.497622989791527459e+01	-4.575050687117214210e+01
3.685000000000000000e+02	-5.814369576434829412e+01	-7.546546392384288993e+01	-7.433906471386121950e+01	-5.761833123914108512e+01	-4.227839558885292348e+01	9.530376515734701570e+01	-8.555295953597747882e+01	-4.603155539426816745e+01
3.705000000000000000e+02	-5.818432296713878316e+01	-7.555581413938280377e+01	-7.442966306982168589e+01	-5.766335370116888015e+01	-4.258640145376312347e+01	9.468403193486825842e+01	-8.612267546553664488e+01	-4.630928665457238225e+01
3.715000000000000000e+02	-5.820462581915663236e+01	-7.560089429913405468e+01	-7.447486395418661687e+01	-5.768581820489193035e+01	-4.273901546816205155e+01	9.437691720870957113e+01	-8.640493800689323223e+01	-4.644692391361570571e+01
3.730000000000000000e+02	-5.823506504404399919e+01	-7.566839433956756977e+01	-7.454254122026810592e+01	-5.771945586574587139e+01	-4.296622003577770954e+01	9.391964330164678643e+01	-8.682512382491771064e+01	-4.665186189033462227e+01
3.750000000000000000e+02	-5.827561966267226268e+01	-7.575816741824429812e+01	-7.463254265533467446e+01	-5.776419453767765333e+01	-4.326599168670253448e+01	9.331621209787324744e+01	-8.737946153633377833e+01	-4.692231046061860411e+01
3.770000000000000000e+02	-5.831613490674611455e+01	-7.584767755145840340e+01	-7.472227260255149872e+01	-5.780880410539595005e+01	-4.356219322998755672e+01	9.271983806119069982e+01	-8.792713927233808135e+01	-4.718960117754225791e+01
3.775000000000000000e+02	-5.832625707901398471e+01	-7.587001358794206851e+01	-7.474466200049195663e+01	-5.781993612395841353e+01	-4.363569211829300798e+01	9.257183409989478662e+01	-8.806303264286503918e+01	-4.725593583410955034e+01
3.795000000000000000e+02	-5.836671733910917226e+01	-7.595918998922223864e+01	-7.483404774390203329e+01	-5.786438196043330606e+01	-4.392750691568431165e+01	9.198412287403633059e+01	-8.860253291832461287e+01	-4.751934603303439530e+01
3.815000000000000000e+02	-5.840712921500446697e+01	-7.604809565055101928e+01	-7.492315453693561267e+01	-5.790869505361192893e+01	-4.421587210049504080e+01	9.140321736181152801e+01	-8.913560712756212467e+01	-4.777970440613085401e+01
3.835000000000000000e+02	-5.844748898298882267e+01	-7.613672747776310246e+01	-7.501197942601437774e+01	-5.795287394610249976e+01	-4.450083999077305208e+01	9.082900895191127688e+01	-8.966235640987980560e+01	-4.803705694846749452e+01
3.840000000000000000e+02	-5.845757036271153595e+01	-7.615884228848932480e+01	-7.503414154806291947e+01	-5.796389753942282397e+01	-4.457155721105998936e+01	9.068649058521064887e+01	-8.979306500804075597e+01	-4.810093093739120462e+01
3.860000000000000000e+02	-5.849786000912115469e+01	-7.624712779790745287e+01	-7.512261022957667933e+01	-5.800790677381318972e+01	-4.485235089918331397e+01	9.012050371424446382e+01	-9.031204777416893137e+01	-4.835458981971692083e+01
3.880000000000000000e+02	-5.853808976141042564e+01	-7.633513328331412140e+01	-7.521079112065579864e+01	-5.805177886610819371e+01	-4.512986223594330681e+01	8.956097648072352513e+01	-9.082492695460237542e+01	-4.860534384627505489e+01
